term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
2012,United States v. Windsor,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 27, 2013",United States,"Edith Windsor, in her capacity as the executor of the estate of Thea Clara Spyer, et al.",12-307,"Dec 7, 2012","Jun 26, 2013",108.0,0.0,0.0,0.0,1
2012,Maryland v. King,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 26, 2013",Maryland,"Alonzo Jay King, Jr.",12-207,"Nov 9, 2012","Jun 3, 2013",108.0,1.0,0.0,0.0,0
2012,University of Texas Southwestern Medical Center v. Nassar,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 24, 2013",University of Texas Southwestern Medical Center,Naiel Nassar,12-484,"Jan 18, 2013","Jun 24, 2013",108.0,1.0,0.0,0.0,0
2012,Bowman v. Monsanto,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 19, 2013",Vernon Hugh Bowman,"Monsanto Company, et al.",11-796,"Oct 5, 2012","May 13, 2013",108.0,0.0,0.0,0.0,1
2012,PPL Corporation v. Commissioner of Internal Revenue,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 20, 2013",PPL Corporation,Commissioner of Internal Revenue,12-43,"Oct 29, 2012","May 20, 2013",108.0,1.0,0.0,0.0,0
2012,Association for Molecular Pathology v. Myriad Genetics,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 15, 2013",Association for Molecular Pathology  et al.,Myriad Genetics,12-398,"Nov 30, 2012","Jun 13, 2013",108.0,1.0,0.0,0.0,0
2012,Tarrant Regional Water District v. Herrmann,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 23, 2013",Tarrant Regional Water District,"Rudolf John Herrmann, et al.",11-889,"Jan 4, 2013","Jun 13, 2013",108.0,0.0,0.0,0.0,1
2012,Horne v. Department of Agriculture,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 20, 2013","Marvin D. Horne, et al.",Department of Agriculture,12-123,"Nov 20, 2012","Jun 10, 2013",108.0,1.0,0.0,0.0,0
2012,Sekhar v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 23, 2013",Giridhar C. Sekhar,United States,12-357,"Jan 11, 2013","Jun 26, 2013",108.0,1.0,0.0,0.0,0
2012,Salinas v. Texas,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 17, 2013",Genovevo Salinas,Texas,12-246,"Jan 11, 2013","Jun 17, 2013",108.0,0.0,0.0,0.0,1
2012,Boyer v. Louisiana,108,Clarence Thomas,Well -- he did not [sotto voce] provide adequate counsel. [Laughter] ,well he do not sotto voce provide adequate counsel laughter ,4.82,Roberts Court,"Jan 14, 2013",Jonathan Edward Boyer,Louisiana,11-9953,"Oct 5, 2012","Apr 29, 2013",108.0,0.0,0.0,0.0,1
2012,McBurney v. Young,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 20, 2013",Mark J. McBurney et al.,"Nathaniel L. Young, Deputy Commissioner and Director, Virginia Division of Child Support Enforcement, et al.",12-17,"Oct 5, 2012","Apr 29, 2013",108.0,0.0,0.0,0.0,1
2012,Chafin v. Chafin,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 5, 2012",Jeffrey L. Chafin,Lynne H. Chafin,11-1347,"Aug 13, 2012","Feb 19, 2013",108.0,1.0,0.0,0.0,0
2012,"Los Angeles County Flood Control District v. Natural Resources Defense Council, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Dec 4, 2012",Los Angeles County Flood Control Distric,"Natural Resources Defense Council, Inc., et al.",11-460,"Jun 25, 2012","Jan 8, 2013",108.0,1.0,0.0,0.0,0
2012,Evans v. Michigan,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 6, 2012",Lamar Evans,Michigan,11-1327,"Jun 11, 2012","Feb 20, 2013",108.0,1.0,0.0,0.0,0
2012,Maracich v. Spears,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 9, 2013","Edward F. Maracich, Martha L. Weeks, and John C. Tanner, individually and on behalf of all other similarly situated individuals","Michael Eugene Spears; Michael Spears, PA; Gedney Main Howe III; Gedney Main Howe III, PA; Richard A. Harpootlian; Richard A. Harpootlian, PA; A. Camden Lewis; Lewis & Babock, LLP",12-25,"Sep 25, 2012","Jun 17, 2013",108.0,1.0,0.0,0.0,0
2012,Henderson v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 28, 2012",Armarcion D. Henderson,United States,11-9307,"Jun 25, 2012","Feb 20, 2013",108.0,1.0,0.0,0.0,0
2012,Comcast v. Behrend,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 5, 2012","Comcast Corp., et al.","Caroline Behrend, et al.",11-864,"Jun 25, 2012","Mar 27, 2013",108.0,1.0,0.0,0.0,0
2012,American Trucking Associations v. City of Los Angeles,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 16, 2013","American Trucking Associations, Inc.","The City of Los Angeles, the Harbor Department of the City of Los Angeles, and the Board of Harbor Commissioners of the City of Los Angeles",11-798,"Jan 11, 2013","Jun 13, 2013",108.0,1.0,0.0,0.0,0
2012,Smith v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 6, 2012","Calvin Smith, et al.",United States,11-8976,"Jun 18, 2012","Jan 9, 2013",108.0,0.0,0.0,0.0,1
2012,Gunn v. Minton,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 16, 2013","Jerry Gunn, et al.",Vernon Minton,11-1118,"Oct 5, 2012","Feb 20, 2013",108.0,1.0,0.0,0.0,0
2012,Missouri v. McNeely,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 9, 2013",Missouri,Tyler G. McNeely,11-1425,"Sep 25, 2012","Apr 17, 2013",108.0,0.0,0.0,0.0,1
2012,US Airways v. McCutchen,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 27, 2012","US Airways, Inc. in its capacity as Fiduciary and Plan Administrator of the US Airways Employee Benefit Plan",James E. McCutchen,11-1285,"Jun 25, 2012","Apr 16, 2013",108.0,0.0,0.0,0.0,1
2012,Vance v. Ball State University,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 26, 2012",Maetta Vance,Ball State University,11-556,"Jun 25, 2012","Jun 24, 2013",108.0,0.0,0.0,0.0,1
2012,McQuiggin v. Perkins,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 25, 2013","Greg McQuiggin, Warden",Floyd Perkins,12-126,"Oct 29, 2012","May 28, 2013",108.0,1.0,0.0,0.0,0
2012,Florida v. Jardines,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 31, 2012",State of Florida,Joelis Jardines,11-564,"Jan 6, 2012","Mar 26, 2013",108.0,0.0,0.0,0.0,1
2012,Millbrook v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 19, 2013",Kim Millbrook,United States,11-10362,"Sep 25, 2012","Mar 27, 2013",108.0,1.0,0.0,0.0,0
2012,Wos v. E.M.A. et al.,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 8, 2013","Aldona Wos, Secretary, North Carolina Department of Health and Human Services","E. M. A., a Minor, By and Through Her Guardian ad Litem, Daniel H. Johnson, et al.",12-98,"Sep 25, 2012","Mar 20, 2013",108.0,0.0,0.0,0.0,1
2012,Ryan v. Gonzales,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 9, 2012","Charles L. Ryan, Director Arizona Department of Corrections",Ernest Valencia Gonzales,10-930,"Mar 19, 2012","Jan 8, 2013",108.0,1.0,0.0,0.0,0
2012,Bullock v. BankChampaign,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 18, 2013",Randy Curtis Bullock,"BankChampaign, N.A.",11-1518,"Oct 29, 2012","May 13, 2013",108.0,1.0,0.0,0.0,0
2012,Koontz v. St. John's River Water Management,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 15, 2013",Coy Koontz,St. John's River Water Management,11-1447,"Oct 5, 2012","Jun 25, 2013",108.0,1.0,0.0,0.0,0
2012,"Kirtsaeng v. John Wiley & Sons, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Oct 29, 2012",Supap Kirtsaeng,"John Wiley & Sons, Inc.",11-697,"Apr 16, 2012","Mar 19, 2013",108.0,1.0,0.0,0.0,0
2012,Genesis Healthcare v. Symczyk,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 3, 2012","Genesis Healthcare Corp., et al.",Laura Symczyk,11-1059,"Jun 25, 2012","Apr 16, 2013",108.0,1.0,0.0,0.0,0
2012,Chaidez v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 1, 2012",Roselva Chaidez,United States,11-820,"Apr 30, 2012","Feb 20, 2013",108.0,0.0,0.0,0.0,1
2012,Lozman v. Riviera Beach,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 1, 2012",Fane Lozman,"City of Riviera Beach, Florida",11-626,"Feb 21, 2012","Jan 15, 2013",108.0,1.0,0.0,0.0,0
2012,United States v. Davila,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 15, 2013",United States,Anthony Davila,12-167,"Jan 4, 2013","Jun 13, 2013",108.0,1.0,0.0,0.0,0
2012,Standard Fire Insurance Company v. Knowles,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 7, 2013",The Standard Life Insurance Co.,Greg Knowles,11-1450,"Aug 31, 2012","Mar 19, 2013",108.0,1.0,0.0,0.0,0
2012,Dan's City Used Cars v. Pelkey,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 20, 2013",Dan's City Used Cars d/b/a Dan's Auto Body,Robert Pelkey,12-52,"Dec 7, 2012","May 13, 2013",108.0,0.0,0.0,0.0,1
2012,Descamps v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 7, 2013",Matthew R. Descamps,United States,11-9540,"Aug 31, 2012","Jun 20, 2013",108.0,1.0,0.0,0.0,0
2012,United States v. Kebodeaux,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 17, 2013",United States,Anthony James Kebodeaux,12-418,"Jan 11, 2013","Jun 24, 2013",108.0,1.0,0.0,0.0,0
2012,Arkansas Game & Fish Commission v. United States of America,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 3, 2012",Arkansas Game & Fish Commission,United States,11-597,"Apr 2, 2012","Dec 4, 2012",108.0,1.0,0.0,0.0,0
2012,Sebelius v. Auburn Regional Medical Center,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 4, 2012","Kathleen Sebelius, Secretary of Health and Human Services",Auburn Regional Medical Center et al.,11-1231,"Jun 25, 2012","Jan 22, 2013",108.0,1.0,0.0,0.0,0
2012,Gabelli v. Securities and Exchange Commission,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 8, 2013","Marc J. Gabelli, et al.",Securities Exchange Commission,11-1274,"Sep 25, 2012","Feb 27, 2013",108.0,1.0,0.0,0.0,0
2012,Amgen Inc. v. Connecticut Retirement Plans and Trust Funds,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 5, 2012","Amgen Inc, Kevin W. Sharer, Richard D. Nanula, Roger M. Perlmutter, George J. Morrow",Connecticut Retirement Plans and Trust Funds,11-1085,"Jun 11, 2012","Feb 27, 2013",108.0,0.0,0.0,0.0,1
2012,Hillman v. Maretta,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 22, 2013",Jacqueline Hillman,Judy A. Maretta,11-1221,"Jan 11, 2013","Jun 3, 2013",108.0,0.0,0.0,0.0,1
2012,Metrish v. Lancaster,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 24, 2013","Linda Metrish, Warden",Burt Landcaster,12-547,"Jan 18, 2013","May 20, 2013",108.0,1.0,0.0,0.0,0
2012,Marx v. General Revenue Corporation,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 7, 2012",Olivea Marx,General Revenue Corporation,11-1175,"May 29, 2012","Feb 26, 2013",108.0,0.0,0.0,0.0,1
2012,Fisher v. University of Texas,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 10, 2012",Abigail N. Fisher,"University of Texas at Austin, et al.",11-345,"Feb 21, 2012","Jun 24, 2013",108.0,1.0,0.0,0.0,0
2012,Peugh v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 26, 2013",Marvin Peugh,United States,12-62,"Nov 9, 2012","Jun 10, 2013",108.0,1.0,0.0,0.0,0
2012,Trevino v. Thaler,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 25, 2013",Carlos Trevino,"Rick Thaler, Director, Texas Department of Criminal Justice, Correctional Institutions Division",11-10189,"Oct 29, 2012","May 28, 2013",108.0,1.0,0.0,0.0,0
2012,Sebelius v. Cloer,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 19, 2013","Kathleen Sebelius, Secretary of Health and Human Services","Melissa Cloer, M.D.",12-236,"Nov 20, 2012","May 20, 2013",108.0,0.0,0.0,0.0,1
2012,"City of Arlington, TX v. FCC",108,Clarence Thomas,,,0.0,Roberts Court,"Jan 16, 2013","City of Arlington, TX; City of San Antonio, TX",Federal Communications Commission,11-1545,"Oct 5, 2012","May 20, 2013",108.0,0.0,0.0,0.0,1
2012,Shelby County v. Holder,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 27, 2013","Shelby County, Alabama","Eric Holder, Jr. Attorney General",12-96,"Nov 9, 2012","Jun 25, 2013",108.0,1.0,0.0,0.0,0
2012,Clapper v. Amnesty International USA,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 29, 2012","James R. Clapper, et al.","Amnesty International USA, et al.",11-1025,"May 21, 2012","Feb 26, 2013",108.0,1.0,0.0,0.0,0
2012,Levin v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 15, 2013",Steven A. Levin,"United States, et al.",11-1351,"Sep 25, 2012","Mar 4, 2013",108.0,1.0,0.0,0.0,0
2013,Schuette v. Coalition to Defend Affirmative Action,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 15, 2013",Schuette,"Coalition to Defend Affirmative Action, et al.",12-682,"Mar 25, 2013","Apr 22, 2014",108.0,1.0,0.0,0.0,0
2013,Executive Benefits Insurance Agency v. Arkison,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 14, 2014",Executive Benefits Insurance Agency,Peter H. Arkison,12-1200,"Jun 24, 2013","Jun 9, 2014",108.0,0.0,0.0,0.0,1
2013,Daimler AG v. Bauman,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 15, 2013",Daimler AG,Barbara Bauman et al.,11-965,"Apr 22, 2013","Jan 14, 2014",108.0,1.0,0.0,0.0,0
2013,Michigan v. Bay Mills Indian Community,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 2, 2013",Michigan,Bay Mills Indian Community,12-515,"Jun 24, 2013","May 27, 2014",108.0,0.0,0.0,0.0,1
2013,Lexmark International v. Static Control Components,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 3, 2013","Lexmark International, Inc.","Static Control Components, Inc.",12-873,"Jun 3, 2013","Mar 25, 2014",108.0,0.0,0.0,0.0,1
2013,BG Group PLC v. Argentina,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 2, 2013",BG Group PLC,Republic of Argentina,12-138,"Jun 10, 2013","Mar 5, 2014",108.0,1.0,0.0,0.0,0
2013,Town of Greece v. Galloway,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 6, 2013","Town of Greece, NY",Susan Galloway et al.,12-696,"May 20, 2013","May 5, 2014",108.0,1.0,0.0,0.0,0
2013,Fifth Third Bancorp v. Dudenhoeffer,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 2, 2014","Fifth Third Bancorp, et al.","John Dudenhoeffer, et al.",12-751,"Dec 13, 2013","Jun 25, 2014",108.0,1.0,0.0,0.0,0
2013,Burrage v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 12, 2013",Marcus Burrage,United States,12-7515,"Apr 29, 2013","Jan 27, 2014",108.0,1.0,0.0,0.0,0
2013,Sandifer v. United States Steel Corporation,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 4, 2013","Clifton Sandifer, et al.",United States Steel Corporation,12-417,"Feb 19, 2013","Jan 27, 2014",108.0,0.0,0.0,0.0,1
2013,Kansas v. Cheever,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 16, 2013",State of Kansas,Scott D. Cheever,12-609,"Feb 25, 2013","Dec 11, 2013",108.0,1.0,0.0,0.0,0
2013,"Petrella v. MGM, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Jan 21, 2014",Paula Petrella,"Metro-Goldwyn-Mayer, Inc., et al.",12-1315,"Oct 1, 2013","May 19, 2014",108.0,1.0,0.0,0.0,0
2013,Hall v. Florida,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 3, 2014",Freddie Lee Hall,Florida,12-10882,"Oct 21, 2013","May 27, 2014",108.0,1.0,0.0,0.0,0
2013,Rosemond v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 12, 2013",Justus C. Rosemond,United States,12-895,"May 28, 2013","Mar 5, 2014",108.0,1.0,0.0,0.0,0
2013,White v. Woodall,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 11, 2013","Randy White, Warden",Robert Keith Woodall,12-794,"Jun 27, 2013","Apr 23, 2014",108.0,1.0,0.0,0.0,0
2013,"ABC, Inc. v. Aereo, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 22, 2014","American Broadcasting Corporation, Inc., et al.","Aereo, Inc.",13-461,"Jan 10, 2014","Jun 25, 2014",108.0,1.0,0.0,0.0,0
2013,Loughrin v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 1, 2014",Kevin Loughrin,United States,13-316,"Dec 13, 2013","Jun 23, 2014",108.0,0.0,0.0,0.0,1
2013,Sprint Communications Co. v. Jacobs,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 5, 2013",Sprint Communications Company,"Elizabeth S. Jacobs, et al.",12-815,"Apr 15, 2013","Dec 10, 2013",108.0,1.0,0.0,0.0,0
2013,Abramski v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 22, 2014",Bruce J. Abramski,United States,12-1493,"Oct 15, 2013","Jun 16, 2014",108.0,0.0,0.0,0.0,1
2013,Wood v. Moss,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 26, 2014",Tim Wood et al.,Michael Moss et al.,13-115,"Nov 26, 2013","May 27, 2014",108.0,1.0,0.0,0.0,0
2013,Harris v. Quinn,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 21, 2014","Pamela Harris, Ellen Bronfeld, Carole Gulo, Michelle Harris, Wendy Partridge, Theresa Riffey, Stephanie Yencer-Price, Susan Watts, and Patricia Withers","Pat Quinn, in his official capacity as governor of the State of Illinois, SEIU Healthcare Illinois & Indiana, SEIU Local 73, and AFSCME Council 31",11-681,"Oct 1, 2013","Jun 30, 2014",108.0,1.0,0.0,0.0,0
2013,Walden v. Fiore,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 4, 2013",Anthony Walden,"Gina Fiore, Keith Gipson",12-574,"Mar 4, 2013","Feb 25, 2014",108.0,1.0,0.0,0.0,0
2013,Lane v. Franks,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 28, 2014",Edward Lane,Steven Franks,13-483,"Jan 17, 2014","Jun 19, 2014",108.0,0.0,0.0,0.0,1
2013,Chadbourne and Parke LLP v. Troice,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 7, 2013",Chadbourne and Parke LLP,Samuel Troice et al.,12-79,"Jan 18, 2013","Feb 26, 2014",108.0,0.0,0.0,0.0,1
2013,Susan B. Anthony List v. Driehaus,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 22, 2014",Susan B. Anthony List,Steven Driehaus,13-193,"Jan 10, 2014","Jun 16, 2014",108.0,1.0,0.0,0.0,0
2013,Prado Navarette v. California,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 21, 2014",Lorenzo Prado Navarette and Jose Prado Navarette,California,12-9490,"Oct 1, 2013","Apr 22, 2014",108.0,0.0,0.0,0.0,1
2013,Law v. Siegel,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 13, 2014",Stephen Law,Alfred Siegel,12-5196,"Jun 17, 2013","Mar 4, 2014",108.0,1.0,0.0,0.0,0
2013,National Labor Relations Board v. Noel Canning,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 13, 2014",National Labor Relations Board,Noel Canning,12-1281,"Jun 24, 2013","Jun 26, 2014",108.0,0.0,0.0,0.0,1
2013,Utility Air Regulatory Group v. EPA,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 24, 2014",Utility Air Regulatory Group,Environmental Protection Agency,12-1146,"Oct 15, 2013","Jun 23, 2014",108.0,0.0,0.0,0.0,1
2013,Atlantic Marine Construction Company v. U.S. District Court for the Western District of Texas,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 9, 2013",Atlantic Marine Construction Company,U.S. District Court for the Western District of Texas,12-929,"Apr 1, 2013","Dec 3, 2013",108.0,1.0,0.0,0.0,0
2013,McCutcheon v. Federal Election Commission,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 8, 2013","Shaun McCutcheon, et al.",Federal Election Commission,12-536,"Feb 19, 2013","Apr 2, 2014",108.0,1.0,0.0,0.0,0
2013,"Halliburton Co. v. Erica P. John Fund, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Mar 5, 2014","Halliburton Co., et al","Erica P. John Fund, Inc.",13-317,"Nov 15, 2013","Jun 23, 2014",108.0,1.0,0.0,0.0,0
2013,Highmark v. Allcare Management Systems,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 26, 2014","Highmark, Inc.","Allcare Management Systems, Inc.",12-1163,"Oct 1, 2013","Apr 29, 2014",108.0,1.0,0.0,0.0,0
2013,"Nautilus, Inc. v. Biosig Instruments, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 28, 2014","Nautilus, Inc.","Biosig Instruments, Inc.",13-369,"Jan 10, 2014","Jun 2, 2014",108.0,1.0,0.0,0.0,0
2013,Burt v. Titlow,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 8, 2013","Sherry L. Burt, Warden",Vonlee Nicole Titlow,12-414,"Feb 25, 2013","Nov 5, 2013",108.0,1.0,0.0,0.0,0
2013,United States v. Castleman,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 15, 2014",United States,James Alvin Castleman,12-1371,"Oct 1, 2013","Mar 26, 2014",108.0,1.0,0.0,0.0,0
2013,"Mississippi, ex rel. Hood v. AU Optronics Corp.",108,Clarence Thomas,,,0.0,Roberts Court,"Nov 6, 2013","Mississippi, ex rel. James Hood, Attorney General","AU Optronics Corporation, et al.",12-1036,"May 28, 2013","Jan 14, 2014",108.0,1.0,0.0,0.0,0
2013,Fernandez v. California,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 13, 2013",Walter Fernandez,California,12-7822,"May 20, 2013","Feb 25, 2014",108.0,0.0,0.0,0.0,1
2013,Environmental Protection Agency v. EME Homer City Generation,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 10, 2013","Environmental Protection Agency, et al.","EME Homer City Generation, L.P., et al.",12-1182,"Jun 24, 2013","Apr 29, 2014",108.0,1.0,0.0,0.0,0
2013,Unite Here Local 355 v. Mulhall,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 13, 2013",Unite Here Local 355,"Martin Mulhall, et al.",12-99,"Jun 24, 2013","Dec 10, 2013",108.0,0.0,0.0,0.0,1
2013,Heimeshoff v. Hartford Life & Accident Insurance Co.,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 15, 2013",Julie Heimeshoff,Hartford Life & Accident Insurance Co. and Walmart Stores,12-729,"Apr 15, 2013","Dec 16, 2013",108.0,0.0,0.0,0.0,1
2013,"Pom Wonderful, LLC v. The Coca-Cola Company",108,Clarence Thomas,,,0.0,Roberts Court,"Apr 21, 2014","Pom Wonderful, LLC",The Coca-Cola Company,12-761,"Jan 10, 2014","Jun 12, 2014",108.0,1.0,0.0,0.0,0
2013,Riley v. California,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 29, 2014",David Leon Riley,State of California,13-132,"Jan 17, 2014","Jun 25, 2014",108.0,1.0,0.0,0.0,0
2013,CTS Corp. v. Waldburger,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 23, 2014",CTS Corp.,"Peter Waldberger, et al.",13-339,"Jan 10, 2014","Jun 9, 2014",108.0,1.0,0.0,0.0,0
2013,Limelight Networks v. Akamai Technologies,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 30, 2014",Limelight Networks,Akamai Technologies,12-786,"Jan 10, 2014","Jun 2, 2014",108.0,1.0,0.0,0.0,0
2013,Bond v. United States,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 5, 2013",Carol Anne Bond,United States,12-158,"Jan 18, 2013","Jun 2, 2014",108.0,1.0,0.0,0.0,0
2013,United States v. Quality Stores,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 14, 2014",United States,Quality Stores Inc. et al.,12-1408,"Oct 1, 2013","Mar 25, 2014",108.0,1.0,0.0,0.0,0
2013,Alice Corporation v. CLS Bank International,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 31, 2014",Alice Corporation Pty. Ltd.,"CLS Bank International, et al.",13-298,"Dec 6, 2013","Jun 19, 2014",108.0,0.0,0.0,0.0,1
2013,Scialabba v. Cuellar De Osorio,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 10, 2013","Lori Scialabba, Acting Director, United States Citizenship and Immigration Services, et al.","Rosalina Cuellar de Osorio, et al.",12-930,"Jun 24, 2013","Jun 9, 2014",108.0,1.0,0.0,0.0,0
2013,Burwell v. Hobby Lobby Stores,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 25, 2014","Sylvia Burwell, Secretary of Health and Human Services, et al.","Hobby Lobby Stores, Inc.",13-354,"Nov 26, 2013","Jun 30, 2014",108.0,0.0,0.0,0.0,1
2013,United States v. Apel,108,Clarence Thomas,,,0.0,Roberts Court,"Dec 4, 2013",United States,John D. Apel,12-1038,"Jun 3, 2013","Feb 26, 2014",108.0,1.0,0.0,0.0,0
